"island","site","GenSp","final_name"
"Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"Maui","Maui_01","Plagithmysus simillimus","Plagithmysus simillimus"
"Maui","Maui_01","Plagithmysus simillimus","Plagithmysus simillimus"
"Maui","Maui_01","Plagithmysus simillimus","Plagithmysus simillimus"
"Maui","Maui_01","Macrosiphum solanifolii","Macrosiphum solanifolii"
"Maui","Maui_01","Macrosiphum solanifolii","Macrosiphum solanifolii"
"Maui","Maui_01","Orthezia insignis","Orthezia insignis"
"Maui","Maui_01","Orthezia insignis","Orthezia insignis"
"Maui","Maui_01","Orthezia insignis","Orthezia insignis"
"Maui","Maui_01","Anisolabis eteronoma","Anisolabis eteronoma"
"Maui","Maui_01","Omiodes blackburni","Omiodes blackburni"
"Maui","Maui_01","Omiodes blackburni","Omiodes blackburni"
"Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"Maui","Maui_01","Trigonidium pseudokua","Trigonidium pseudokua"
"Maui","Maui_01","Trigonidium pseudokua","Trigonidium pseudokua"
"Maui","Maui_01","Sinella kukae","Sinella kukae"
"Maui","Maui_01","Sinella kukae","Sinella kukae"
"Maui","Maui_01","Sigmatineurum nigrum","Sigmatineurum nigrum"
"Maui","Maui_01","Lispocephala pollinosa","Lispocephala pollinosa"
"Maui","Maui_01","Lispocephala pollinosa","Lispocephala pollinosa"
"Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"Maui","Maui_01","Emperoptera zimmermani","Emperoptera zimmermani"
"Maui","Maui_01","Emperoptera zimmermani","Emperoptera zimmermani"
"Maui","Maui_01","Emperoptera zimmermani","Emperoptera zimmermani"
"Maui","Maui_01","Emperoptera zimmermani","Emperoptera zimmermani"
"Maui","Maui_01","Hyposmocoma diffusa","Hyposmocoma diffusa"
"Maui","Maui_01","Hyposmocoma diffusa","Hyposmocoma diffusa"
"Maui","Maui_01","Hyposmocoma diffusa","Hyposmocoma diffusa"
"Maui","Maui_01","Hyposmocoma scepticella","Hyposmocoma scepticella"
"Maui","Maui_01","Hyposmocoma scepticella","Hyposmocoma scepticella"
"Maui","Maui_01","Xyleborinus saxeseni","Xyleborinus saxeseni"
"Maui","Maui_01","Phaeogramma vittipennis","Phaeogramma vittipennis"
"Maui","Maui_01","Phaeogramma vittipennis","Phaeogramma vittipennis"
"Maui","Maui_01","Phaeogramma vittipennis","Phaeogramma vittipennis"
"Maui","Maui_01","Nesiomiris cheliferus","Nesiomiris cheliferus"
"Maui","Maui_01","Nesiomiris cheliferus","Nesiomiris cheliferus"
"Maui","Maui_01","Nesiomiris cheliferus","Nesiomiris cheliferus"
"Maui","Maui_01","Nesiomiris cheliferus","Nesiomiris cheliferus"
"Maui","Maui_01","Anax strenuus","Anax strenuus"
"Maui","Maui_01","Anax strenuus","Anax strenuus"
"Maui","Maui_01","Atelothrus limbatus","Atelothrus limbatus"
"Maui","Maui_01","Atelothrus limbatus","Atelothrus limbatus"
"Maui","Maui_01","Atelothrus limbatus","Atelothrus limbatus"
"Maui","Maui_01","Pachodynerus nasidens","Pachodynerus nasidens"
"Maui","Maui_01","Pachodynerus nasidens","Pachodynerus nasidens"
"Maui","Maui_01","Agrotis tephrias","Agrotis tephrias"
"Maui","Maui_01","Agrotis tephrias","Agrotis tephrias"
"Maui","Maui_01","Agrotis tephrias","Agrotis tephrias"
"Maui","Maui_01","Agrotis tephrias","Agrotis tephrias"
"Maui","Maui_01","Circulifer tenellus","Circulifer tenellus"
"Maui","Maui_01","Circulifer tenellus","Circulifer tenellus"
"Maui","Maui_01","Circulifer tenellus","Circulifer tenellus"
"Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"Maui","Maui_01","Neseis ampliata","Neseis ampliata"
"Maui","Maui_01","Neseis ampliata","Neseis ampliata"
"Maui","Maui_01","Neseis ampliata","Neseis ampliata"
"Maui","Maui_01","Proterhinus tuberculiceps","Proterhinus tuberculiceps"
"Maui","Maui_01","Proterhinus tuberculiceps","Proterhinus tuberculiceps"
"Maui","Maui_01","Proterhinus tuberculiceps","Proterhinus tuberculiceps"
"Maui","Maui_01","Brontolaemus currax mauiensis","Brontolaemus currax mauiensis"
"Maui","Maui_01","Brontolaemus currax mauiensis","Brontolaemus currax mauiensis"
"Maui","Maui_01","Brontolaemus currax mauiensis","Brontolaemus currax mauiensis"
"Maui","Maui_01","Brontolaemus currax mauiensis","Brontolaemus currax mauiensis"
"Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"Maui","Maui_01","Eupetinus laevigatus","Eupetinus laevigatus"
"Maui","Maui_01","Eupetinus laevigatus","Eupetinus laevigatus"
"Maui","Maui_01","Colpodiscus lucipetens","Colpodiscus lucipetens"
"Maui","Maui_01","Colpodiscus lucipetens","Colpodiscus lucipetens"
"Maui","Maui_01","Colpodiscus lucipetens","Colpodiscus lucipetens"
"Maui","Maui_01","Scatella femoralis","Scatella femoralis"
"Maui","Maui_01","Scatella femoralis","Scatella femoralis"
"Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"Maui","Maui_01","Odynerus erythrostactes","Odynerus erythrostactes"
"Maui","Maui_01","Odynerus erythrostactes","Odynerus erythrostactes"
"Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"Maui","Maui_01","Scaptomyza nasalis","Scaptomyza nasalis"
"Maui","Maui_01","Scaptomyza nasalis","Scaptomyza nasalis"
"Maui","Maui_01","Scaptomyza nasalis","Scaptomyza nasalis"
"Maui","Maui_01","Abanchogastra debilis","Abanchogastra debilis"
"Maui","Maui_01","Abanchogastra debilis","Abanchogastra debilis"
"Maui","Maui_01","Abanchogastra debilis","Abanchogastra debilis"
"Maui","Maui_01","Abanchogastra debilis","Abanchogastra debilis"
"Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"Maui","Maui_01","Tetragnatha macracantha","Tetragnatha macracantha"
"Maui","Maui_01","Tetragnatha macracantha","Tetragnatha macracantha"
"Maui","Maui_01","Tetragnatha macracantha","Tetragnatha macracantha"
"Maui","Maui_01","Tetragnatha macracantha","Tetragnatha macracantha"
"Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"Maui","Maui_01","Tetramorium tonganum","Tetramorium tonganum"
"Maui","Maui_01","Tetramorium tonganum","Tetramorium tonganum"
"Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"Maui","Maui_01","Nabis koelensis","Nabis koelensis"
"Maui","Maui_01","Nabis koelensis","Nabis koelensis"
"Maui","Maui_01","Plagithmysus medeirosi","Plagithmysus medeirosi"
"Maui","Maui_01","Plagithmysus medeirosi","Plagithmysus medeirosi"
"Maui","Maui_01","Plagithmysus medeirosi","Plagithmysus medeirosi"
"Maui","Maui_01","Plagithmysus medeirosi","Plagithmysus medeirosi"
"Maui","Maui_01","Syntormon distortitarsis","Syntormon distortitarsis"
"Maui","Maui_01","Syntormon distortitarsis","Syntormon distortitarsis"
"Maui","Maui_01","Syntormon distortitarsis","Syntormon distortitarsis"
"Maui","Maui_01","Sierola mauiensis","Sierola mauiensis"
"Maui","Maui_01","Sierola mauiensis","Sierola mauiensis"
"Maui","Maui_01","Dyscritomyia grimshawi","Dyscritomyia grimshawi"
"Maui","Maui_01","Dyscritomyia grimshawi","Dyscritomyia grimshawi"
"Maui","Maui_01","Dyscritomyia grimshawi","Dyscritomyia grimshawi"
"Maui","Maui_01","Dyscritomyia grimshawi","Dyscritomyia grimshawi"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"Maui","Maui_01","Araecerus fasciculatus","Araecerus fasciculatus"
"Maui","Maui_01","Araecerus fasciculatus","Araecerus fasciculatus"
"Maui","Maui_01","Nysius longicollis","Nysius longicollis"
"Maui","Maui_01","Nysius longicollis","Nysius longicollis"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"Maui","Maui_01","Scotorythra brunnea","Scotorythra brunnea"
"Maui","Maui_01","Scotorythra brunnea","Scotorythra brunnea"
"Maui","Maui_01","Scotorythra brunnea","Scotorythra brunnea"
"Maui","Maui_01","Hierodula patellifera","Hierodula patellifera"
"Maui","Maui_01","Hierodula patellifera","Hierodula patellifera"
"Maui","Maui_01","Hierodula patellifera","Hierodula patellifera"
"Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"Maui","Maui_01","Nysius kinbergi","Nysius kinbergi"
"Maui","Maui_01","Eupetinus latimargo","Eupetinus latimargo"
"Maui","Maui_01","Eupetinus latimargo","Eupetinus latimargo"
"Maui","Maui_01","Eupetinus latimargo","Eupetinus latimargo"
"Maui","Maui_01","Eupetinus latimargo","Eupetinus latimargo"
"Maui","Maui_01","Athetis thoracica","Athetis thoracica"
"Maui","Maui_01","Athetis thoracica","Athetis thoracica"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"Maui","Maui_01","Entomobrya albocincta","Entomobrya albocincta"
"Maui","Maui_01","Entomobrya albocincta","Entomobrya albocincta"
"Maui","Maui_01","Entomobrya albocincta","Entomobrya albocincta"
"Maui","Maui_01","Entomobrya albocincta","Entomobrya albocincta"
"Maui","Maui_01","Drosophila mediana","Drosophila mediana"
"Maui","Maui_01","Drosophila mediana","Drosophila mediana"
"Maui","Maui_01","Drosophila mediana","Drosophila mediana"
"Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"Maui","Maui_01","Tetragnatha hawaiensis","Tetragnatha hawaiensis"
"Maui","Maui_01","Tetragnatha hawaiensis","Tetragnatha hawaiensis"
"Maui","Maui_01","Tetragnatha hawaiensis","Tetragnatha hawaiensis"
"Maui","Maui_01","Tetragnatha quasimodo","Tetragnatha quasimodo"
"Maui","Maui_01","Tetragnatha quasimodo","Tetragnatha quasimodo"
"Maui","Maui_01","Phlyctaenia liopis","Phlyctaenia liopis"
"Maui","Maui_01","Vanessa tameamea","Vanessa tameamea"
"Maui","Maui_01","Scaptomyza exigua","Scaptomyza exigua"
"Maui","Maui_01","Scaptomyza exigua","Scaptomyza exigua"
"Maui","Maui_01","Scaptomyza exigua","Scaptomyza exigua"
"Maui","Maui_01","Adelencyrtus odonaspidis","Adelencyrtus odonaspidis"
"Maui","Maui_01","Adelencyrtus odonaspidis","Adelencyrtus odonaspidis"
"Maui","Maui_01","Heterocrossa atronotata","Heterocrossa atronotata"
"Maui","Maui_01","Heterocrossa atronotata","Heterocrossa atronotata"
"Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"Maui","Maui_01","Psallus luteus","Psallus luteus"
"Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"Maui","Maui_01","Drosophila truncipenna","Drosophila truncipenna"
"Maui","Maui_01","Drosophila truncipenna","Drosophila truncipenna"
"Maui","Maui_01","Drosophila truncipenna","Drosophila truncipenna"
"Maui","Maui_01","Lispocephala deceptiva","Lispocephala deceptiva"
"Maui","Maui_01","Lispocephala deceptiva","Lispocephala deceptiva"
"Maui","Maui_01","Lispocephala deceptiva","Lispocephala deceptiva"
"Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"Maui","Maui_01","Neoscatella hawaiiensis","Neoscatella hawaiiensis"
"Maui","Maui_01","Neoscatella hawaiiensis","Neoscatella hawaiiensis"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"Maui","Maui_01","Oligota glabra","Oligota glabra"
"Maui","Maui_01","Lispocephala ascita","Lispocephala ascita"
"Maui","Maui_01","Lispocephala ascita","Lispocephala ascita"
"Maui","Maui_01","Lispocephala ascita","Lispocephala ascita"
"Maui","Maui_01","Lispocephala subseminigra","Lispocephala subseminigra"
"Maui","Maui_01","Lispocephala subseminigra","Lispocephala subseminigra"
"Maui","Maui_01","Lispocephala subseminigra","Lispocephala subseminigra"
"Maui","Maui_01","Drosophila virilis","Drosophila virilis"
"Maui","Maui_01","Drosophila virilis","Drosophila virilis"
"Maui","Maui_01","Drosophila virilis","Drosophila virilis"
"Maui","Maui_01","Drosophila virilis","Drosophila virilis"
"Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
