"island","site","GenSp"
"HawaiiIsland","HawaiiIsland_01","Psilopa olga"
"HawaiiIsland","HawaiiIsland_01","Psilopa olga"
"HawaiiIsland","HawaiiIsland_01","Pilorhagidia hirsuta"
"HawaiiIsland","HawaiiIsland_01","Acanthia procellaris"
"HawaiiIsland","HawaiiIsland_01","Acanthia procellaris"
"HawaiiIsland","HawaiiIsland_01","Acanthia procellaris"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Fannia canicularis"
"HawaiiIsland","HawaiiIsland_01","Ophiusa disjungens"
"HawaiiIsland","HawaiiIsland_01","Ophiusa disjungens"
"HawaiiIsland","HawaiiIsland_01","Lispocephala fuscobrunnea"
"HawaiiIsland","HawaiiIsland_01","Lispocephala fuscobrunnea"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator"
"HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator"
"HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator"
"HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Drosophila lepidobregma"
"HawaiiIsland","HawaiiIsland_01","Drosophila lepidobregma"
"HawaiiIsland","HawaiiIsland_01","Drosophila lepidobregma"
"HawaiiIsland","HawaiiIsland_01","Aphis citricola"
"HawaiiIsland","HawaiiIsland_01","Aphis citricola"
"HawaiiIsland","HawaiiIsland_01","Aphis citricola"
"HawaiiIsland","HawaiiIsland_01","Chlorichaeta albipennis"
"HawaiiIsland","HawaiiIsland_01","Chlorichaeta albipennis"
"HawaiiIsland","HawaiiIsland_01","Cillaeopeplus dubius"
"HawaiiIsland","HawaiiIsland_01","Cillaeopeplus dubius"
"HawaiiIsland","HawaiiIsland_01","Piophila casei"
"HawaiiIsland","HawaiiIsland_01","Cis nudipennis"
"HawaiiIsland","HawaiiIsland_01","Cis nudipennis"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Pauahiana lineata"
"HawaiiIsland","HawaiiIsland_01","Carulaspis minima"
"HawaiiIsland","HawaiiIsland_01","Notiphila insularis"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Anurophorus lohi"
"HawaiiIsland","HawaiiIsland_01","Anurophorus lohi"
"HawaiiIsland","HawaiiIsland_01","Myllaena pacifica"
"HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi"
"HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi"
"HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi"
"HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Ilburnia coprosmicola"
"HawaiiIsland","HawaiiIsland_01","Heteropsylla cubana"
"HawaiiIsland","HawaiiIsland_01","Heteropsylla cubana"
"HawaiiIsland","HawaiiIsland_01","Carposina achroana"
"HawaiiIsland","HawaiiIsland_01","Nesomimesa hawaiiensis"
"HawaiiIsland","HawaiiIsland_01","Phytoseius hawaiiensis"
"HawaiiIsland","HawaiiIsland_01","Phytoseius hawaiiensis"
"HawaiiIsland","HawaiiIsland_01","Cis insulicola"
"HawaiiIsland","HawaiiIsland_01","Metaphycus anneckei"
"HawaiiIsland","HawaiiIsland_01","Plagithmysus laticollis"
