"GenSp","mass_mg"
"Saicella mulli",13.487192674364
"Cirphis amblycasis",34.6125933815902
"Cirphis amblycasis",15.7976570392284
"Cirphis amblycasis",33.0412100457069
"Cirphis amblycasis",22.3168473267686
"Cirphis amblycasis",51.3582318443416
"Cirphis amblycasis",15.3497303324642
"Trigonidium kau",42.3778420557184
"Musca sorbens",30.3503178750801
"Musca sorbens",5.85088290542659
"Musca sorbens",16.6655817583619
"Musca sorbens",25.0550054571384
"Musca sorbens",53.8572488639378
"Musca sorbens",51.2845460756578
"Musca sorbens",34.8882297034502
"Musca sorbens",27.7241296488675
"Musca sorbens",12.4476786168726
"Musca sorbens",17.0247035967829
"Musca sorbens",25.2567136328342
"Musca sorbens",17.3177697957691
"Musca sorbens",26.7915650879303
"Musca sorbens",27.3875537243383
"Musca sorbens",18.5739904604122
"Musca sorbens",18.4667143414605
"Musca sorbens",24.5934704734815
"Musca sorbens",29.6562989431156
"Musca sorbens",33.4840237734981
"Musca sorbens",36.8296901122188
"Musca sorbens",16.8956451592609
"Musca sorbens",17.5051122397403
"Musca sorbens",9.37601734216095
"Musca sorbens",4.14685709221453
"Musca sorbens",26.1930013801187
"Musca sorbens",13.768461344592
"Musca sorbens",37.5605043561086
"Musca sorbens",9.25054584779251
"Musca sorbens",15.7045057980181
"Musca sorbens",31.2129141538198
"Musca sorbens",20.7968496178532
"Gonioryctus perkinsi",48.3457129313069
"Gonioryctus perkinsi",52.9975651781988
"Gonioryctus perkinsi",33.5244538982881
"Gonioryctus perkinsi",30.0505289779699
"Gonioryctus perkinsi",17.5120101464256
"Gonioryctus perkinsi",66.6256746009291
"Gonioryctus perkinsi",28.0035758225135
"Gonioryctus perkinsi",19.2099133590199
"Gonioryctus perkinsi",17.379242898022
"Gonioryctus perkinsi",10.9671709183456
"Gonioryctus perkinsi",29.3547340408459
"Gonioryctus perkinsi",53.6462871250847
"Gonioryctus perkinsi",57.1386803085921
"Gonioryctus perkinsi",25.2219379047065
"Gonioryctus perkinsi",82.2163257961041
"Gonioryctus perkinsi",39.7104437566093
"Gonioryctus perkinsi",52.2111821081673
"Gonioryctus perkinsi",50.6383053137931
"Gonioryctus perkinsi",23.3068462003587
"Gonioryctus perkinsi",40.0694306046879
"Gonioryctus perkinsi",10.475091077195
"Gonioryctus perkinsi",29.1704126414
"Gonioryctus perkinsi",16.3197226738104
"Gonioryctus perkinsi",28.1667085902488
"Gonioryctus perkinsi",44.7772761825716
"Gonioryctus perkinsi",30.581038222402
"Gonioryctus perkinsi",55.5574502456829
"Gonioryctus perkinsi",25.6986372885677
"Gonioryctus perkinsi",66.4506561284334
"Gonioryctus perkinsi",16.8968826377795
"Gonioryctus perkinsi",17.905776921815
"Gonioryctus perkinsi",22.1864920823434
"Gonioryctus perkinsi",29.0066652949105
"Gonioryctus perkinsi",7.52394274577304
"Gonioryctus perkinsi",7.13040311501996
"Gonioryctus perkinsi",57.1599639754644
"Gonioryctus perkinsi",19.1730721673938
"Gonioryctus perkinsi",27.6986089990555
"Gonioryctus perkinsi",18.2675778434005
"Gonioryctus perkinsi",24.2452794501728
"Gonioryctus perkinsi",9.70503248354648
"Gonioryctus perkinsi",15.4524993343901
"Gonioryctus perkinsi",41.0133194466235
"Gonioryctus perkinsi",26.5887857441516
"Gonioryctus perkinsi",32.5473804041601
"Gonioryctus perkinsi",52.5886559332368
"Gonioryctus perkinsi",30.3613486443646
"Gonioryctus perkinsi",19.5371624820509
"Gonioryctus perkinsi",25.406345640007
"Gonioryctus perkinsi",25.4327006404415
"Gonioryctus perkinsi",18.983402725
"Gonioryctus perkinsi",21.6901444883247
"Gonioryctus perkinsi",35.3653438040845
"Gonioryctus perkinsi",32.1964795144021
"Gonioryctus perkinsi",6.21526201903381
"Gonioryctus perkinsi",9.62291708151562
"Gonioryctus perkinsi",26.0774208463637
"Gonioryctus perkinsi",60.2824937849805
"Gonioryctus perkinsi",58.0707002744744
"Gonioryctus perkinsi",34.2780038062391
"Gonioryctus perkinsi",40.660847659933
"Gonioryctus perkinsi",20.5093331290741
"Gonioryctus perkinsi",15.2447028164304
"Gonioryctus perkinsi",44.2851103532094
"Gonioryctus perkinsi",16.8993454278063
"Nesidiolestes ana",13.6611522516501
"Nesidiolestes ana",51.340929945879
"Nesidiolestes ana",28.7720134245168
"Nesidiolestes ana",21.0019691617934
"Nesidiolestes ana",31.6031712275307
"Nesidiolestes ana",27.5972973965709
"Nesidiolestes ana",23.3912588828935
"Nesidiolestes ana",27.2624720595946
"Nesidiolestes ana",16.317375305888
"Nesidiolestes ana",47.7116667549752
"Nesidiolestes ana",21.192295248817
"Nesidiolestes ana",23.4464269991646
"Nesidiolestes ana",35.386874642137
"Nesidiolestes ana",52.2188271058432
"Nesidiolestes ana",33.4435404608298
"Nesidiolestes ana",20.2968715158541
"Canaceoides hawaiiensis",17.7676286806804
"Araecerus constans",24.4509108814895
"Araecerus constans",17.1090850461159
"Araecerus constans",15.9902145830977
"Araecerus constans",7.0757229991583
"Araecerus constans",14.1313904462268
"Araecerus constans",61.153783762829
"Araecerus constans",46.8381824759309
"Araecerus constans",23.3428204699979
"Araecerus constans",52.2448210407961
"Araecerus constans",36.421711191157
"Araecerus constans",84.734669061465
"Araecerus constans",6.87201544681824
"Araecerus constans",35.3365806322668
"Araecerus constans",16.1256903362996
"Araecerus constans",22.5273084740284
"Araecerus constans",40.0555592010088
"Araecerus constans",22.2751571265362
"Araecerus constans",36.6795236079818
"Araecerus constans",48.0789017168306
"Araecerus constans",34.0854901996693
"Araecerus constans",3.69411397700674
"Anagrus nigriventris",41.8681756158718
"Anagrus nigriventris",14.3737538116679
"Anagrus nigriventris",4.04976548177409
"Anagrus nigriventris",36.7309122485321
"Anagrus nigriventris",44.2830085436644
"Anagrus nigriventris",30.9656195573074
"Anagrus nigriventris",24.6765958106627
"Anagrus nigriventris",36.2416983973408
"Anagrus nigriventris",43.2876633508629
"Anagrus nigriventris",22.4310328186979
"Anagrus nigriventris",9.38035103631622
"Anagrus nigriventris",28.4417224953199
"Anagrus nigriventris",18.3650857046534
"Anagrus nigriventris",14.9759960290667
"Anagrus nigriventris",32.9209028953376
"Anagrus nigriventris",8.27442168395846
"Anagrus nigriventris",52.4180522656975
"Anagrus nigriventris",32.5153786649034
"Anagrus nigriventris",79.944018589726
"Anagrus nigriventris",27.2996286206323
"Anagrus nigriventris",20.8488267186878
"Anagrus nigriventris",63.9910871799022
"Anagrus nigriventris",13.7611786825961
"Halticus chrysolepis",31.7802488964304
"Halticus chrysolepis",12.8352008503378
"Halticus chrysolepis",37.5555591217679
"Halticus chrysolepis",30.3309205471802
"Halticus chrysolepis",79.6865121042295
"Halticus chrysolepis",5.86471880911329
"Halticus chrysolepis",19.7407761200313
"Halticus chrysolepis",30.5470744221633
"Halticus chrysolepis",48.8037371466516
"Halticus chrysolepis",84.5945531328806
"Halticus chrysolepis",42.3894744233777
"Halticus chrysolepis",26.5461320431004
"Anomalochrysa montana",26.1397418604756
"Anomalochrysa montana",28.7827555798123
"Anomalochrysa montana",34.704651374702
"Anomalochrysa montana",34.3369955854405
"Anomalochrysa montana",57.5512665886988
"Anomalochrysa montana",26.9726228711269
"Anomalochrysa montana",20.3468443041532
"Anomalochrysa montana",27.0311937503802
"Anomalochrysa montana",17.0077093079413
"Anomalochrysa montana",37.0622844375559
"Anomalochrysa montana",13.2666861158787
"Anomalochrysa montana",19.9975070972293
"Anomalochrysa montana",32.166300103432
"Anomalochrysa montana",36.8313048283966
"Anomalochrysa montana",34.2897153852117
"Anomalochrysa montana",13.7217656481275
"Anomalochrysa montana",17.7625646922769
"Anomalochrysa montana",41.5659626455447
"Anomalochrysa montana",17.6263794539306
"Anomalochrysa montana",34.3055831606573
"Anomalochrysa montana",7.78832659232251
"Anomalochrysa montana",29.3877115339316
"Anomalochrysa montana",30.4909059494433
"Anomalochrysa montana",33.0869297146604
"Anomalochrysa montana",50.1727414222037
"Anomalochrysa montana",32.2009281555588
"Anomalochrysa montana",45.8756473549588
"Anomalochrysa montana",67.5587580159725
"Anomalochrysa montana",32.591115445288
"Anomalochrysa montana",41.3762862357869
"Anomalochrysa montana",17.3924820418861
"Anomalochrysa montana",6.05822619073635
"Anomalochrysa montana",90.2281433265987
"Anomalochrysa montana",36.6959173174805
"Anomalochrysa montana",26.2221207193081
"Anomalochrysa montana",21.4896851600776
"Anomalochrysa montana",14.1785073974633
"Anomalochrysa montana",33.070296591636
"Anomalochrysa montana",39.0932883368441
"Anomalochrysa montana",15.7157109087688
"Anomalochrysa montana",10.169331252267
"Anomalochrysa montana",22.887734895129
"Anomalochrysa montana",39.8626764303573
"Anomalochrysa montana",28.3987835354051
"Anomalochrysa montana",18.7517315304158
"Anomalochrysa montana",36.690408800516
"Anomalochrysa montana",44.0065723587405
"Anomalochrysa montana",36.3423060781104
"Anomalochrysa montana",18.2822790655399
"Anomalochrysa montana",34.8766870586644
"Anomalochrysa montana",15.87185773568
"Anomalochrysa montana",67.2378004572622
"Anomalochrysa montana",34.7511004211507
"Anomalochrysa montana",39.9173590988078
"Anomalochrysa montana",13.0992212316109
"Anomalochrysa montana",9.9906740015615
"Anomalochrysa montana",58.3873272530265
"Anomalochrysa montana",31.3300743484383
"Anomalochrysa montana",27.1763230952832
"Anomalochrysa montana",6.13246786361258
"Anomalochrysa montana",16.609944263166
"Anomalochrysa montana",9.29446896207362
"Anomalochrysa montana",27.6136886086933
"Anomalochrysa montana",9.01759325882887
"Anomalochrysa montana",15.0899677823409
"Anomalochrysa montana",36.902000783509
"Anomalochrysa montana",36.7936873372628
"Anomalochrysa montana",37.7962294987884
"Anomalochrysa montana",16.8613617480314
"Anomalochrysa montana",11.192290410561
"Anomalochrysa montana",16.9230503483961
"Anomalochrysa montana",14.1547267979531
"Anomalochrysa montana",29.9248767500131
"Anomalochrysa montana",3.94453755348831
"Anomalochrysa montana",9.59878460710829
"Anomalochrysa montana",35.5770660541055
"Anomalochrysa montana",28.1753364519326
"Anomalochrysa montana",52.7921816531644
"Anomalochrysa montana",18.7957550588316
"Anomalochrysa montana",16.1551650049771
"Anomalochrysa montana",5.74123482336677
"Anomalochrysa montana",4.69032545687421
"Anomalochrysa montana",11.1754939943632
"Anomalochrysa montana",18.5246297529763
"Anomalochrysa montana",66.1668007891651
"Anomalochrysa montana",19.121340535728
"Anomalochrysa montana",21.3885740270262
"Anomalochrysa montana",40.0319022959244
"Anomalochrysa montana",3.17302853638436
"Anomalochrysa montana",21.4805779926922
"Anomalochrysa montana",40.0476711515728
"Anomalochrysa montana",41.5494105958608
"Anomalochrysa montana",46.2769599067583
"Anomalochrysa montana",49.7191783535212
"Anomalochrysa montana",30.1867938749567
"Anomalochrysa montana",39.9441702031283
"Anomalochrysa montana",33.9047398160636
"Anomalochrysa montana",28.1129052358567
"Anomalochrysa montana",49.3271351520734
"Anomalochrysa montana",6.57821348710769
"Anomalochrysa montana",18.5792841706827
"Anomalochrysa montana",39.3869867115583
"Anomalochrysa montana",22.4945277967359
"Anomalochrysa montana",24.4193904374485
"Anomalochrysa montana",8.79856239687874
"Anomalochrysa montana",38.7683681397081
"Anomalochrysa montana",45.183658687788
"Anomalochrysa montana",19.5117052220671
"Anomalochrysa montana",26.0587126129927
"Anomalochrysa montana",22.1608442042782
"Anomalochrysa montana",18.4914760866688
"Anomalochrysa montana",80.7399129868726
"Anomalochrysa montana",16.8420579724592
"Anomalochrysa montana",25.5877039600719
"Anomalochrysa montana",50.7667301889527
"Anomalochrysa montana",14.8448677543566
"Anomalochrysa montana",10.6999037451769
"Anomalochrysa montana",38.0418230659816
"Anomalochrysa montana",28.9150429951914
"Anomalochrysa montana",10.3843524825483
"Anomalochrysa montana",32.1409694396617
"Anomalochrysa montana",36.9061173027321
"Anomalochrysa montana",14.6525134419207
"Anomalochrysa montana",6.65607554142401
"Anomalochrysa montana",22.8604374025945
"Anomalochrysa montana",15.1235986432764
"Anomalochrysa montana",47.4877597678844
"Anomalochrysa montana",21.2951988165118
"Anomalochrysa montana",30.8208934219519
"Anomalochrysa montana",33.2685366971099
"Anomalochrysa montana",67.6320221276518
"Anomalochrysa montana",31.1023681049333
"Anomalochrysa montana",25.0859193603524
"Anomalochrysa montana",42.9006081395321
"Anomalochrysa montana",51.9888517201414
"Anomalochrysa montana",25.244780648011
"Anomalochrysa montana",30.2948847461201
"Anomalochrysa montana",30.2933518845113
"Anomalochrysa montana",57.185871759472
"Anomalochrysa montana",46.0663605263099
"Anomalochrysa montana",14.7330572923637
"Anomalochrysa montana",19.6921993208833
"Anomalochrysa montana",10.2129793826137
"Anomalochrysa montana",46.4913146235141
"Anomalochrysa montana",51.5418879654682
"Anomalochrysa montana",35.0184299712938
"Anomalochrysa montana",29.7602541182122
"Anomalochrysa montana",16.7099247909054
"Anomalochrysa montana",13.423954461251
"Anomalochrysa montana",30.4015872081852
"Anomalochrysa montana",17.0072039163508
"Aphis middletonii",17.6205882615337
"Aphis middletonii",10.7555890494232
"Aphis middletonii",18.7844508234091
"Aphis middletonii",37.9681493029439
"Aphis middletonii",38.3026631217918
"Aphis middletonii",28.0349363459
"Aphis middletonii",46.4809718676639
"Aphis middletonii",10.7217677288703
"Aphis middletonii",14.4214311569226
"Aphis middletonii",43.5590038249024
"Aphis middletonii",48.2566833102233
"Aphis middletonii",35.218395120168
"Aphis middletonii",48.9834536940477
"Aphis middletonii",12.0279253851705
"Aphis middletonii",15.350509286831
"Aphis middletonii",43.994291576743
"Aphis middletonii",49.568301996996
"Aporodesminus wallacei",49.7905076142697
"Aporodesminus wallacei",25.1613274450431
"Euxesta wettsteini",47.3853459187928
"Euxesta wettsteini",29.1915441296317
"Euxesta wettsteini",8.8085719251413
"Euxesta wettsteini",83.341592864112
"Leucania loreyimima",17.0027165755285
"Leucania loreyimima",30.1133547129078
"Leucania loreyimima",8.52853961344715
"Leucania loreyimima",17.9676413187448
"Leucania loreyimima",22.7641691648421
"Leucania loreyimima",13.0659413589876
"Leucania loreyimima",27.1980008966497
"Encyrtus lecaniorum",37.9878379850202
"Nabis giffardi",37.7482518293384
"Ethmia nigroapicella",23.2036876207439
"Ethmia nigroapicella",25.9766969224238
"Ethmia nigroapicella",34.4341036838951
"Tullbergia macrochaeta",32.401378464
"Tullbergia macrochaeta",7.19776869579086
"Tullbergia macrochaeta",32.5333445005993
"Tullbergia macrochaeta",28.5604755190884
"Tullbergia macrochaeta",17.7172033981155
"Tullbergia macrochaeta",93.4143484771253
"Tullbergia macrochaeta",58.361408744262
"Tullbergia macrochaeta",27.9913335289313
"Tullbergia macrochaeta",31.5090773587578
"Tullbergia macrochaeta",29.0618511138384
"Mecistocephalus maxillaris",44.488574305271
"Mecistocephalus maxillaris",44.6632681656021
"Mecistocephalus maxillaris",55.2507962316116
"Ovatus crataegarius",15.394009189738
"Ovatus crataegarius",49.1806979596564
"Ovatus crataegarius",36.8741809632468
"Ovatus crataegarius",60.2754061850037
"Ovatus crataegarius",15.6595139934721
"Mirosternus discolor",22.3754488713894
"Mirosternus discolor",41.1036386645784
"Mirosternus discolor",32.8815205145687
"Mirosternus discolor",35.1510088647812
"Mirosternus discolor",14.207660078533
"Mirosternus discolor",4.75842622999824
"Mirosternus discolor",10.5603257187069
"Mirosternus discolor",18.3585022932036
"Mirosternus discolor",58.6114080277967
"Mirosternus discolor",19.6844981969576
"Mirosternus discolor",33.0479108712335
"Mirosternus discolor",42.8892861015212
"Mirosternus discolor",25.6144998016324
"Mirosternus discolor",9.56620159997889
"Mirosternus discolor",11.8009166349105
"Mirosternus discolor",20.828571832291
"Mirosternus discolor",25.1990443572249
"Mirosternus discolor",45.8046685565814
"Mirosternus discolor",61.3827275795859
"Mirosternus discolor",22.5214311098457
"Mirosternus discolor",51.8982405675159
"Mirosternus discolor",15.6232744330487
"Mirosternus discolor",11.6669310493942
"Mirosternus discolor",47.2605895764409
"Mirosternus discolor",30.9487172688261
"Mirosternus discolor",6.06625263819866
"Mirosternus discolor",31.8724487302755
"Mirosternus discolor",14.2175939058379
"Mirosternus discolor",15.0227507536438
"Mirosternus discolor",20.176823571565
"Mirosternus discolor",27.1114125535902
"Mirosternus discolor",22.9380012055898
"Mirosternus discolor",36.0352010903383
"Mirosternus discolor",36.0961871431423
"Mirosternus discolor",44.8985558667424
"Mirosternus discolor",30.1470629045712
"Mirosternus discolor",23.3678026184447
"Mirosternus discolor",6.62577953033906
"Mirosternus discolor",8.20147695768379
"Mirosternus discolor",30.0312161741535
"Mirosternus discolor",38.7443996642075
"Mirosternus discolor",21.0871767971632
"Mirosternus discolor",4.1501092961571
"Mirosternus discolor",32.9687279750769
"Mirosternus discolor",80.9898594933529
"Mirosternus discolor",22.0210892224921
"Mirosternus discolor",19.4255684801898
"Mirosternus discolor",48.3499206078197
"Mirosternus discolor",70.5027581064993
"Mirosternus discolor",50.1496777412937
"Mirosternus discolor",42.7913133163081
"Mirosternus discolor",42.5265788950934
"Mirosternus discolor",16.6532017781871
"Leucania euclidias",39.8734395057533
"Leucania euclidias",23.0162426557533
"Leucania euclidias",53.4003829937792
"Leucania euclidias",21.3238306347216
"Leucania euclidias",14.4562024085457
"Leucania euclidias",51.7139434802372
"Leucania euclidias",13.4242625588165
"Leucania euclidias",52.2691598564653
"Leucania euclidias",24.6031448799772
"Leucania euclidias",26.0280711228217
"Leucania euclidias",10.0108039602645
"Leucania euclidias",29.1099024848238
"Leucania euclidias",37.2452003555202
"Leucania euclidias",25.7339874133136
"Leucania euclidias",52.0277433035924
"Leucania euclidias",41.7215970091473
"Leucania euclidias",67.2056330730321
"Leucania euclidias",40.6978668502967
"Leucania euclidias",21.0037924560547
"Nysius lichenicola",25.1930153188762
"Nysius lichenicola",21.385925524659
"Nysius lichenicola",5.82766420659896
"Apallates hermsi",32.2042375979952
"Plautia stali",27.9149460403293
"Banchogastra nigra",20.7003767840795
"Banchogastra nigra",26.0675212509373
"Banchogastra nigra",28.5375428227037
"Banchogastra nigra",50.0889996789422
"Banchogastra nigra",13.1725261227976
"Banchogastra nigra",17.9908074761857
"Banchogastra nigra",73.3343366522067
"Banchogastra nigra",50.4477945725144
"Banchogastra nigra",16.6716783637651
"Banchogastra nigra",21.4023490113051
"Banchogastra nigra",6.13196331787479
"Banchogastra nigra",30.1433256508079
"Banchogastra nigra",25.9504917096313
"Banchogastra nigra",43.0344632621468
"Banchogastra nigra",15.6867344313763
"Banchogastra nigra",13.2790679144245
"Gonioryctus eremitus",18.7980668773523
"Cadrema pallida",3.86240493898317
"Ceresium simplex",33.1871647431404
"Ceresium simplex",28.1938293486126
"Ceresium simplex",22.815296334196
"Ceresium simplex",21.495772280414
"Ceresium simplex",37.0880027382194
"Ceresium simplex",18.1912909986144
"Ceresium simplex",65.6373478026312
"Ceresium simplex",28.0130639893128
"Ceresium simplex",15.0122067785959
"Ceresium simplex",31.5109450978105
"Ceresium simplex",53.1418189006868
"Ceresium simplex",23.6223100383927
"Ceresium simplex",20.4708340008375
"Ceresium simplex",4.76333299176378
"Drosophila ceratostoma",16.4690741955384
"Drosophila ceratostoma",9.25594539691072
"Drosophila ceratostoma",66.8830616983442
"Drosophila ceratostoma",40.2220642847617
"Drosophila ceratostoma",34.301292016596
"Drosophila ceratostoma",20.2098817636447
"Ischiodon grandicornis",14.2957494443498
"Ischiodon grandicornis",22.3381551429919
"Hypena obsoleta",7.7153919485785
"Hypena obsoleta",25.0721884254536
"Hypena obsoleta",17.865979441142
"Hypena obsoleta",44.0189422354387
"Hypena obsoleta",82.6651401177706
"Hypena obsoleta",48.5359073025181
"Hypena obsoleta",24.0348823486105
"Entomobrya sauteri",17.5283980757028
"Entomobrya sauteri",67.9422407059612
"Entomobrya sauteri",6.93518745574154
"Entomobrya sauteri",47.6909279715282
"Entomobrya sauteri",15.5554122182939
"Hydroptila arctia",25.7803127102096
"Hydroptila arctia",16.3683139407912
"Hydroptila arctia",27.7196266907136
"Hydroptila arctia",23.775224277418
"Hydroptila arctia",21.0123991713811
"Hydroptila arctia",8.29430583785413
"Hydroptila arctia",70.9304684060683
"Hydroptila arctia",13.6571676589622
"Hydroptila arctia",30.2575226998839
"Hydroptila arctia",37.493273671521
"Hydroptila arctia",58.9157863008465
"Hydroptila arctia",21.8921490582457
"Hydroptila arctia",7.75955904289912
"Hydroptila arctia",42.6309035738275
"Hydroptila arctia",53.0389145909467
"Hydroptila arctia",61.6012460374842
"Hydroptila arctia",40.9973526819787
"Hydroptila arctia",22.405189172711
"Hylaeus anthracinus",19.2385410180689
"Hylaeus anthracinus",12.4971362278202
"Hylaeus anthracinus",10.2475550098512
"Bourletiella hortensis",17.251794519667
"Cis nudipennis",49.4814419974644
"Cis nudipennis",25.3804982968805
"Cis nudipennis",23.0232227997742
"Cis nudipennis",3.83201618402796
"Cis nudipennis",32.1415559072386
"Cis nudipennis",12.4747547093143
"Cis nudipennis",24.2847056025721
"Cis nudipennis",90.3062834309616
"Cis nudipennis",16.6213783352886
"Cis nudipennis",35.2549773228475
"Cephalops macrothrix",22.7663766786815
"Neoseiulus longispinosus",20.8588244900574
"Neoseiulus longispinosus",33.1667937686265
"Neoseiulus longispinosus",32.4803733270396
"Neoseiulus longispinosus",35.4963643663105
"Neoseiulus longispinosus",35.3217543617715
"Neoseiulus longispinosus",11.9748343045392
"Neoseiulus longispinosus",5.52894577804835
"Neoseiulus longispinosus",27.416079423594
"Neoseiulus longispinosus",18.2264632443677
"Neoseiulus longispinosus",16.1895796096092
"Neoseiulus longispinosus",52.1106203487883
"Neoseiulus longispinosus",30.6735596893518
"Neoseiulus longispinosus",10.676089758432
"Neoseiulus longispinosus",22.0535575472137
"Neoseiulus longispinosus",43.1774242903237
"Neoseiulus longispinosus",28.2728991603413
"Neoseiulus longispinosus",21.250918574413
"Neoseiulus longispinosus",40.7724388967244
"Neoseiulus longispinosus",15.7397192164557
"Neoseiulus longispinosus",24.4004401888576
"Neoseiulus longispinosus",36.4994529704157
"Neoseiulus longispinosus",56.0744532049325
"Neoseiulus longispinosus",30.5570746883509
"Neoseiulus longispinosus",55.1099225496801
"Neoseiulus longispinosus",15.835614203835
"Neoseiulus longispinosus",38.925821504416
"Neoseiulus longispinosus",38.9112846314994
"Neoseiulus longispinosus",9.53304022170834
"Neoseiulus longispinosus",21.1269707342188
"Neoseiulus longispinosus",20.3952122746422
"Neoseiulus longispinosus",18.3856736390082
"Neoseiulus longispinosus",56.6269531601898
"Neoseiulus longispinosus",17.3258603532599
"Neoseiulus longispinosus",20.426717499121
"Neoseiulus longispinosus",83.3230451115471
"Neoseiulus longispinosus",27.7263299874067
"Neoseiulus longispinosus",22.9508278842843
"Neoseiulus longispinosus",27.4593925852115
"Neoseiulus longispinosus",25.882104385625
"Neoseiulus longispinosus",22.4541052173458
"Neoseiulus longispinosus",33.0643412975973
"Neoseiulus longispinosus",66.6898439923956
"Neoseiulus longispinosus",12.2365077240308
"Neoseiulus longispinosus",8.76312665549901
"Neoseiulus longispinosus",31.6541577619006
"Neoseiulus longispinosus",29.4164158842554
"Neoseiulus longispinosus",24.7811413797378
"Neoseiulus longispinosus",20.0745473268031
"Neoseiulus longispinosus",51.2596484742808
"Neoseiulus longispinosus",32.3919820984815
"Neoseiulus longispinosus",67.5224318002654
"Neoseiulus longispinosus",37.1038151893202
"Neoseiulus longispinosus",41.649893297803
"Neoseiulus longispinosus",27.7705479522402
"Neoseiulus longispinosus",13.6760673918953
"Neoseiulus longispinosus",9.12580287378393
"Neoseiulus longispinosus",20.5167776122345
"Neoseiulus longispinosus",18.9560815517503
"Neoseiulus longispinosus",30.8967871478812
"Neoseiulus longispinosus",8.25489799996237
"Neoseiulus longispinosus",16.2312548561459
"Neoseiulus longispinosus",15.3657697731886
"Neoseiulus longispinosus",49.6106444469224
"Neoseiulus longispinosus",13.6652822215448
"Neoseiulus longispinosus",33.397189643654
"Neoseiulus longispinosus",18.9280714715135
"Neoseiulus longispinosus",14.5922002219507
"Neoseiulus longispinosus",35.1270293800024
"Neoseiulus longispinosus",9.95624315215853
"Neoseiulus longispinosus",23.8518812840958
"Neoseiulus longispinosus",13.3967275963052
"Neoseiulus longispinosus",63.0853242093033
"Neoseiulus longispinosus",13.0865888936475
"Neoseiulus longispinosus",6.49816632078729
"Neoseiulus longispinosus",21.3099866756407
"Neoseiulus longispinosus",32.4131908232856
"Neoseiulus longispinosus",38.609550089882
"Neoseiulus longispinosus",17.30408142889
"Neoseiulus longispinosus",25.7757046339036
"Neoseiulus longispinosus",9.50051269720653
"Neoseiulus longispinosus",54.4024039957714
"Neoseiulus longispinosus",65.8633087196461
"Neoseiulus longispinosus",25.157358014129
"Neoseiulus longispinosus",33.0649564676571
"Neoseiulus longispinosus",31.7010596681663
"Neoseiulus longispinosus",30.8787831303786
"Neoseiulus longispinosus",23.959017238118
"Neoseiulus longispinosus",22.266105244938
"Neoseiulus longispinosus",20.7338345840327
"Neoseiulus longispinosus",30.6897612231872
"Neoseiulus longispinosus",59.8525814843928
"Neoseiulus longispinosus",51.5657678304887
"Neoseiulus longispinosus",18.167984810608
"Neoseiulus longispinosus",21.8977529241883
"Neoseiulus longispinosus",23.9848115386695
"Neoseiulus longispinosus",20.9493548133662
"Neoseiulus longispinosus",5.26245665919201
"Neoseiulus longispinosus",19.995640897917
"Neoseiulus longispinosus",29.6721286585104
"Neoseiulus longispinosus",22.2949417377559
"Neoseiulus longispinosus",27.810079424287
"Neoseiulus longispinosus",23.6554405004008
"Neoseiulus longispinosus",64.1444057227188
"Neoseiulus longispinosus",20.6576368243023
"Neoseiulus longispinosus",2.38630790360283
"Neoseiulus longispinosus",77.824448422711
"Neoseiulus longispinosus",55.1355002359745
"Neoseiulus longispinosus",49.3361950837376
"Neoseiulus longispinosus",22.0038115890723
"Neoseiulus longispinosus",10.7453042683291
"Neoseiulus longispinosus",6.450085755962
"Neoseiulus longispinosus",35.856339173635
"Neoseiulus longispinosus",31.3157583099352
"Neoseiulus longispinosus",26.4358853889847
"Neoseiulus longispinosus",18.5731226937223
"Neoseiulus longispinosus",22.1345130875476
"Neoseiulus longispinosus",54.5827582930201
"Neoseiulus longispinosus",18.7160418004398
"Neoseiulus longispinosus",26.1470387184657
"Neoseiulus longispinosus",24.6569428839632
"Neoseiulus longispinosus",42.9095064117484
"Neoseiulus longispinosus",5.47756110858994
"Neoseiulus longispinosus",54.3569825694421
"Plagithmysus acaciae",53.0728443670004
"Dryophthorus squalidus",23.147059729272
"Dryophthorus squalidus",22.652273355717
"Dryophthorus squalidus",42.7844646506537
"Dryophthorus squalidus",28.5545710937215
"Dryophthorus squalidus",58.1326743190317
"Dryophthorus squalidus",19.5747798777207
"Dryophthorus squalidus",11.5112254561066
"Dryophthorus squalidus",15.4688291931431
"Dryophthorus squalidus",56.1748661393549
"Dromaeolus compressus",34.8163093597123
"Dromaeolus compressus",12.9397789537081
"Dromaeolus compressus",26.4335051263794
"Dromaeolus compressus",19.6489808103917
"Dromaeolus compressus",47.4713322533867
"Dromaeolus compressus",29.8863882219294
"Dromaeolus compressus",6.28021439514424
"Dromaeolus compressus",29.6939077166237
"Dromaeolus compressus",52.4113834391022
"Dromaeolus compressus",50.4956899177434
"Dromaeolus compressus",27.5848028766919
"Aceria swezeyi",48.3784531764459
"Aceria swezeyi",9.45338245814822
"Spodoptera exigua",10.0428614067621
"Spodoptera exigua",25.8621224205196
"Spodoptera exigua",59.7587391952555
"Spodoptera exigua",25.3267508306493
"Spodoptera exigua",30.2902548062902
"Spodoptera exigua",27.162709273667
"Spodoptera exigua",35.1154359936845
"Spodoptera exigua",7.4097028431197
"Spodoptera exigua",44.4841990261455
"Spodoptera exigua",11.7215263664748
"Spodoptera exigua",55.4340371154065
"Spodoptera exigua",32.5923109683432
"Spodoptera exigua",27.4705078420125
