"island","site","GenSp"
"hawaiiisland","hawaiiisland_01","Neoseiulus aurescens"
"hawaiiisland","hawaiiisland_01","Aspidogyrus mirabilis"
"hawaiiisland","hawaiiisland_01","Nesococcus pipturi"
"hawaiiisland","hawaiiisland_01","Nesococcus pipturi"
"hawaiiisland","hawaiiisland_01","Nesococcus pipturi"
"hawaiiisland","hawaiiisland_01","Nesococcus pipturi"
"hawaiiisland","hawaiiisland_01","Nesococcus pipturi"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma alliterata"
"hawaiiisland","hawaiiisland_01","Hyposmocoma trimelanota"
"hawaiiisland","hawaiiisland_01","Agrotis neurogramma"
"hawaiiisland","hawaiiisland_01","Agrotis neurogramma"
"hawaiiisland","hawaiiisland_01","Enicospilus molokaiensis"
"hawaiiisland","hawaiiisland_01","Enicospilus molokaiensis"
"hawaiiisland","hawaiiisland_01","Enicospilus molokaiensis"
"hawaiiisland","hawaiiisland_01","Enicospilus molokaiensis"
"hawaiiisland","hawaiiisland_01","Scaptomyza paralobae"
"hawaiiisland","hawaiiisland_01","Myllaena cognata"
"hawaiiisland","hawaiiisland_01","Myllaena cognata"
"hawaiiisland","hawaiiisland_01","Myllaena cognata"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Thaumatogryllus cavicola"
"hawaiiisland","hawaiiisland_01","Glyptholaspis americana"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Banza nitida"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Aeletes minor"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Neanura hawaiiensis"
"hawaiiisland","hawaiiisland_01","Saicella mulli"
"hawaiiisland","hawaiiisland_01","Saicella mulli"
"hawaiiisland","hawaiiisland_01","Saicella mulli"
"hawaiiisland","hawaiiisland_01","Cirphis amblycasis"
"hawaiiisland","hawaiiisland_01","Cirphis amblycasis"
"hawaiiisland","hawaiiisland_01","Cirphis amblycasis"
"hawaiiisland","hawaiiisland_01","Cirphis amblycasis"
"hawaiiisland","hawaiiisland_01","Cirphis amblycasis"
"hawaiiisland","hawaiiisland_01","Cirphis amblycasis"
"hawaiiisland","hawaiiisland_01","Trigonidium kau"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Musca sorbens"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Gonioryctus perkinsi"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Nesidiolestes ana"
"hawaiiisland","hawaiiisland_01","Canaceoides hawaiiensis"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Araecerus constans"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Anagrus nigriventris"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Halticus chrysolepis"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
"hawaiiisland","hawaiiisland_01","Anomalochrysa montana"
