"","island","site","GenSp","final_name"
"1103","Maui","Maui_01","Eurynogaster spiniger","Eurynogaster spiniger"
"1104","Maui","Maui_01","Eurynogaster spiniger","Eurynogaster spiniger"
"1105","Maui","Maui_01","Leucania striata","Leucania striata"
"1106","Maui","Maui_01","Leucania striata","Leucania striata"
"1107","Maui","Maui_01","Leucania striata","Leucania striata"
"1108","Maui","Maui_01","Leucania striata","Leucania striata"
"1109","Maui","Maui_01","Leucania striata","Leucania striata"
"1110","Maui","Maui_01","Leucania striata","Leucania striata"
"1111","Maui","Maui_01","Leucania striata","Leucania striata"
"1112","Maui","Maui_01","Leucania striata","Leucania striata"
"1113","Maui","Maui_01","Leucania striata","Leucania striata"
"1114","Maui","Maui_01","Leucania striata","Leucania striata"
"1115","Maui","Maui_01","Leucania striata","Leucania striata"
"1116","Maui","Maui_01","Leucania striata","Leucania striata"
"1117","Maui","Maui_01","Leucania striata","Leucania striata"
"1118","Maui","Maui_01","Leucania striata","Leucania striata"
"1119","Maui","Maui_01","Leucania striata","Leucania striata"
"1120","Maui","Maui_01","Leucania striata","Leucania striata"
"1121","Maui","Maui_01","Neoclytarlus railliardiae","Neoclytarlus railliardiae"
"1122","Maui","Maui_01","Myllaena vicina","Myllaena vicina"
"1123","Maui","Maui_01","Atheta coriaria","Atheta coriaria"
"1124","Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"1125","Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"1126","Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"1127","Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"1128","Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"1129","Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"1130","Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"1131","Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"1132","Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"1133","Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"1134","Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"1135","Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"1136","Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"1137","Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"1138","Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"1139","Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"1140","Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"1141","Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"1142","Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"1143","Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"1144","Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"1145","Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"1146","Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"1147","Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"1148","Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"1149","Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"1150","Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"1151","Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"1152","Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"1153","Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"1154","Maui","Maui_01","Cydia plicata","Cydia plicata"
"1155","Maui","Maui_01","Cydia plicata","Cydia plicata"
"1156","Maui","Maui_01","Cydia plicata","Cydia plicata"
"1157","Maui","Maui_01","Cydia plicata","Cydia plicata"
"1158","Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"1159","Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"1160","Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"1161","Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"1162","Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"1163","Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"1164","Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"1165","Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"1166","Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"1167","Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"1168","Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"1169","Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"1170","Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"1171","Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"1172","Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"1173","Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"1174","Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"1175","Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"1176","Maui","Maui_01","Udea heterodoxa","Udea heterodoxa"
"1177","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1178","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1179","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1180","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1181","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1182","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1183","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1184","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1185","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1186","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1187","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1188","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1189","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1190","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1191","Maui","Maui_01","Hylaeus facilis","Hylaeus facilis"
"1192","Maui","Maui_01","Plagithmysus simillimus","Plagithmysus simillimus"
"1193","Maui","Maui_01","Plagithmysus simillimus","Plagithmysus simillimus"
"1194","Maui","Maui_01","Plagithmysus simillimus","Plagithmysus simillimus"
"1195","Maui","Maui_01","Macrosiphum solanifolii","Macrosiphum solanifolii"
"1196","Maui","Maui_01","Macrosiphum solanifolii","Macrosiphum solanifolii"
"1197","Maui","Maui_01","Orthezia insignis","Orthezia insignis"
"1198","Maui","Maui_01","Orthezia insignis","Orthezia insignis"
"1199","Maui","Maui_01","Orthezia insignis","Orthezia insignis"
"1200","Maui","Maui_01","Anisolabis eteronoma","Anisolabis eteronoma"
"1201","Maui","Maui_01","Omiodes blackburni","Omiodes blackburni"
"1202","Maui","Maui_01","Omiodes blackburni","Omiodes blackburni"
"1203","Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"1204","Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"1205","Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"1206","Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"1207","Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"1208","Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"1209","Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"1210","Maui","Maui_01","Pentamerismus oregonensis","Pentamerismus oregonensis"
"1211","Maui","Maui_01","Trigonidium pseudokua","Trigonidium pseudokua"
"1212","Maui","Maui_01","Trigonidium pseudokua","Trigonidium pseudokua"
"1213","Maui","Maui_01","Sinella kukae","Sinella kukae"
"1214","Maui","Maui_01","Sinella kukae","Sinella kukae"
"1215","Maui","Maui_01","Sigmatineurum nigrum","Sigmatineurum nigrum"
"1216","Maui","Maui_01","Lispocephala pollinosa","Lispocephala pollinosa"
"1217","Maui","Maui_01","Lispocephala pollinosa","Lispocephala pollinosa"
"1218","Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"1219","Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"1220","Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"1221","Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"1222","Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"1223","Maui","Maui_01","Liancalus metallicus","Liancalus metallicus"
"1224","Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"1225","Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"1226","Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"1227","Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"1228","Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"1229","Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"1230","Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"1231","Maui","Maui_01","Athesapeuta cyperi","Athesapeuta cyperi"
"1232","Maui","Maui_01","Emperoptera zimmermani","Emperoptera zimmermani"
"1233","Maui","Maui_01","Emperoptera zimmermani","Emperoptera zimmermani"
"1234","Maui","Maui_01","Emperoptera zimmermani","Emperoptera zimmermani"
"1235","Maui","Maui_01","Emperoptera zimmermani","Emperoptera zimmermani"
"1236","Maui","Maui_01","Hyposmocoma diffusa","Hyposmocoma diffusa"
"1237","Maui","Maui_01","Hyposmocoma diffusa","Hyposmocoma diffusa"
"1238","Maui","Maui_01","Hyposmocoma diffusa","Hyposmocoma diffusa"
"1239","Maui","Maui_01","Hyposmocoma scepticella","Hyposmocoma scepticella"
"1240","Maui","Maui_01","Hyposmocoma scepticella","Hyposmocoma scepticella"
"1241","Maui","Maui_01","Xyleborinus saxeseni","Xyleborinus saxeseni"
"1242","Maui","Maui_01","Phaeogramma vittipennis","Phaeogramma vittipennis"
"1243","Maui","Maui_01","Phaeogramma vittipennis","Phaeogramma vittipennis"
"1244","Maui","Maui_01","Phaeogramma vittipennis","Phaeogramma vittipennis"
"1245","Maui","Maui_01","Nesiomiris cheliferus","Nesiomiris cheliferus"
"1246","Maui","Maui_01","Nesiomiris cheliferus","Nesiomiris cheliferus"
"1247","Maui","Maui_01","Nesiomiris cheliferus","Nesiomiris cheliferus"
"1248","Maui","Maui_01","Nesiomiris cheliferus","Nesiomiris cheliferus"
"1249","Maui","Maui_01","Anax strenuus","Anax strenuus"
"1250","Maui","Maui_01","Anax strenuus","Anax strenuus"
"1251","Maui","Maui_01","Atelothrus limbatus","Atelothrus limbatus"
"1252","Maui","Maui_01","Atelothrus limbatus","Atelothrus limbatus"
"1253","Maui","Maui_01","Atelothrus limbatus","Atelothrus limbatus"
"1254","Maui","Maui_01","Pachodynerus nasidens","Pachodynerus nasidens"
"1255","Maui","Maui_01","Pachodynerus nasidens","Pachodynerus nasidens"
"1256","Maui","Maui_01","Agrotis tephrias","Agrotis tephrias"
"1257","Maui","Maui_01","Agrotis tephrias","Agrotis tephrias"
"1258","Maui","Maui_01","Agrotis tephrias","Agrotis tephrias"
"1259","Maui","Maui_01","Agrotis tephrias","Agrotis tephrias"
"1260","Maui","Maui_01","Circulifer tenellus","Circulifer tenellus"
"1261","Maui","Maui_01","Circulifer tenellus","Circulifer tenellus"
"1262","Maui","Maui_01","Circulifer tenellus","Circulifer tenellus"
"1263","Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"1264","Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"1265","Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"1266","Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"1267","Maui","Maui_01","Barypristus incendiarius","Barypristus incendiarius"
"1268","Maui","Maui_01","Neseis ampliata","Neseis ampliata"
"1269","Maui","Maui_01","Neseis ampliata","Neseis ampliata"
"1270","Maui","Maui_01","Neseis ampliata","Neseis ampliata"
"1271","Maui","Maui_01","Proterhinus tuberculiceps","Proterhinus tuberculiceps"
"1272","Maui","Maui_01","Proterhinus tuberculiceps","Proterhinus tuberculiceps"
"1273","Maui","Maui_01","Proterhinus tuberculiceps","Proterhinus tuberculiceps"
"1274","Maui","Maui_01","Brontolaemus currax mauiensis","Brontolaemus currax mauiensis"
"1275","Maui","Maui_01","Brontolaemus currax mauiensis","Brontolaemus currax mauiensis"
"1276","Maui","Maui_01","Brontolaemus currax mauiensis","Brontolaemus currax mauiensis"
"1277","Maui","Maui_01","Brontolaemus currax mauiensis","Brontolaemus currax mauiensis"
"1278","Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"1279","Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"1280","Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"1281","Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"1282","Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"1283","Maui","Maui_01","Lispinodes mauiensis","Lispinodes mauiensis"
"1284","Maui","Maui_01","Eupetinus laevigatus","Eupetinus laevigatus"
"1285","Maui","Maui_01","Eupetinus laevigatus","Eupetinus laevigatus"
"1286","Maui","Maui_01","Colpodiscus lucipetens","Colpodiscus lucipetens"
"1287","Maui","Maui_01","Colpodiscus lucipetens","Colpodiscus lucipetens"
"1288","Maui","Maui_01","Colpodiscus lucipetens","Colpodiscus lucipetens"
"1289","Maui","Maui_01","Scatella femoralis","Scatella femoralis"
"1290","Maui","Maui_01","Scatella femoralis","Scatella femoralis"
"1291","Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"1292","Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"1293","Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"1294","Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"1295","Maui","Maui_01","Hyposmocoma bitincta","Hyposmocoma bitincta"
"1296","Maui","Maui_01","Odynerus erythrostactes","Odynerus erythrostactes"
"1297","Maui","Maui_01","Odynerus erythrostactes","Odynerus erythrostactes"
"1298","Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"1299","Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"1300","Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"1301","Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"1302","Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"1303","Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"1304","Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"1305","Maui","Maui_01","Pectinophora gossypiella","Pectinophora gossypiella"
"1306","Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"1307","Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"1308","Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"1309","Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"1310","Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"1311","Maui","Maui_01","Nesosydne blackburni","Nesosydne blackburni"
"1312","Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"1313","Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"1314","Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"1315","Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"1316","Maui","Maui_01","Cremastus flavoorbitalis","Cremastus flavoorbitalis"
"1317","Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"1318","Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"1319","Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"1320","Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"1321","Maui","Maui_01","Diestota occidentalis","Diestota occidentalis"
"1322","Maui","Maui_01","Scaptomyza nasalis","Scaptomyza nasalis"
"1323","Maui","Maui_01","Scaptomyza nasalis","Scaptomyza nasalis"
"1324","Maui","Maui_01","Scaptomyza nasalis","Scaptomyza nasalis"
"1325","Maui","Maui_01","Abanchogastra debilis","Abanchogastra debilis"
"1326","Maui","Maui_01","Abanchogastra debilis","Abanchogastra debilis"
"1327","Maui","Maui_01","Abanchogastra debilis","Abanchogastra debilis"
"1328","Maui","Maui_01","Abanchogastra debilis","Abanchogastra debilis"
"1329","Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"1330","Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"1331","Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"1332","Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"1333","Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"1334","Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"1335","Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"1336","Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"1337","Maui","Maui_01","Pararrhaptica perkinsana","Pararrhaptica perkinsana"
"1338","Maui","Maui_01","Tetragnatha macracantha","Tetragnatha macracantha"
"1339","Maui","Maui_01","Tetragnatha macracantha","Tetragnatha macracantha"
"1340","Maui","Maui_01","Tetragnatha macracantha","Tetragnatha macracantha"
"1341","Maui","Maui_01","Tetragnatha macracantha","Tetragnatha macracantha"
"1342","Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"1343","Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"1344","Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"1345","Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"1346","Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"1347","Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"1348","Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"1349","Maui","Maui_01","Aedes albopictus","Aedes albopictus"
"1350","Maui","Maui_01","Tetramorium tonganum","Tetramorium tonganum"
"1351","Maui","Maui_01","Tetramorium tonganum","Tetramorium tonganum"
"1352","Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"1353","Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"1354","Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"1355","Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"1356","Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"1357","Maui","Maui_01","Trigonidium wahoi","Trigonidium wahoi"
"1358","Maui","Maui_01","Nabis koelensis","Nabis koelensis"
"1359","Maui","Maui_01","Nabis koelensis","Nabis koelensis"
"1360","Maui","Maui_01","Plagithmysus medeirosi","Plagithmysus medeirosi"
"1361","Maui","Maui_01","Plagithmysus medeirosi","Plagithmysus medeirosi"
"1362","Maui","Maui_01","Plagithmysus medeirosi","Plagithmysus medeirosi"
"1363","Maui","Maui_01","Plagithmysus medeirosi","Plagithmysus medeirosi"
"1364","Maui","Maui_01","Syntormon distortitarsis","Syntormon distortitarsis"
"1365","Maui","Maui_01","Syntormon distortitarsis","Syntormon distortitarsis"
"1366","Maui","Maui_01","Syntormon distortitarsis","Syntormon distortitarsis"
"1367","Maui","Maui_01","Sierola mauiensis","Sierola mauiensis"
"1368","Maui","Maui_01","Sierola mauiensis","Sierola mauiensis"
"1369","Maui","Maui_01","Dyscritomyia grimshawi","Dyscritomyia grimshawi"
"1370","Maui","Maui_01","Dyscritomyia grimshawi","Dyscritomyia grimshawi"
"1371","Maui","Maui_01","Dyscritomyia grimshawi","Dyscritomyia grimshawi"
"1372","Maui","Maui_01","Dyscritomyia grimshawi","Dyscritomyia grimshawi"
"1373","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1374","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1375","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1376","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1377","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1378","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1379","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1380","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1381","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1382","Maui","Maui_01","Scaptomyza pallifrons","Scaptomyza pallifrons"
"1383","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1384","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1385","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1386","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1387","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1388","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1389","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1390","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1391","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1392","Maui","Maui_01","Balclutha timberlakei","Balclutha timberlakei"
"1393","Maui","Maui_01","Araecerus fasciculatus","Araecerus fasciculatus"
"1394","Maui","Maui_01","Araecerus fasciculatus","Araecerus fasciculatus"
"1395","Maui","Maui_01","Nysius longicollis","Nysius longicollis"
"1396","Maui","Maui_01","Nysius longicollis","Nysius longicollis"
"1397","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1398","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1399","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1400","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1401","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1402","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1403","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1404","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1405","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1406","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1407","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1408","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1409","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1410","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1411","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1412","Maui","Maui_01","Proterhinus haleakalae","Proterhinus haleakalae"
"1413","Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"1414","Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"1415","Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"1416","Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"1417","Maui","Maui_01","Campsicnemus macula","Campsicnemus macula"
"1418","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1419","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1420","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1421","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1422","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1423","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1424","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1425","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1426","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1427","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1428","Maui","Maui_01","Fornax longicornis","Fornax longicornis"
"1429","Maui","Maui_01","Scotorythra brunnea","Scotorythra brunnea"
"1430","Maui","Maui_01","Scotorythra brunnea","Scotorythra brunnea"
"1431","Maui","Maui_01","Scotorythra brunnea","Scotorythra brunnea"
"1432","Maui","Maui_01","Hierodula patellifera","Hierodula patellifera"
"1433","Maui","Maui_01","Hierodula patellifera","Hierodula patellifera"
"1434","Maui","Maui_01","Hierodula patellifera","Hierodula patellifera"
"1435","Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"1436","Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"1437","Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"1438","Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"1439","Maui","Maui_01","Batrachedrodes supercincta","Batrachedrodes supercincta"
"1440","Maui","Maui_01","Nysius kinbergi","Nysius kinbergi"
"1441","Maui","Maui_01","Eupetinus latimargo","Eupetinus latimargo"
"1442","Maui","Maui_01","Eupetinus latimargo","Eupetinus latimargo"
"1443","Maui","Maui_01","Eupetinus latimargo","Eupetinus latimargo"
"1444","Maui","Maui_01","Eupetinus latimargo","Eupetinus latimargo"
"1445","Maui","Maui_01","Athetis thoracica","Athetis thoracica"
"1446","Maui","Maui_01","Athetis thoracica","Athetis thoracica"
"1447","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1448","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1449","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1450","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1451","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1452","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1453","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1454","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1455","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1456","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1457","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1458","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1459","Maui","Maui_01","Leialoha mauiensis","Leialoha mauiensis"
"1460","Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"1461","Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"1462","Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"1463","Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"1464","Maui","Maui_01","Mecyclothorax rusticus","Mecyclothorax rusticus"
"1465","Maui","Maui_01","Entomobrya albocincta","Entomobrya albocincta"
"1466","Maui","Maui_01","Entomobrya albocincta","Entomobrya albocincta"
"1467","Maui","Maui_01","Entomobrya albocincta","Entomobrya albocincta"
"1468","Maui","Maui_01","Entomobrya albocincta","Entomobrya albocincta"
"1469","Maui","Maui_01","Drosophila mediana","Drosophila mediana"
"1470","Maui","Maui_01","Drosophila mediana","Drosophila mediana"
"1471","Maui","Maui_01","Drosophila mediana","Drosophila mediana"
"1472","Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"1473","Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
